Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Species Comments,Checklist Comments
S26453303,Canada Goose,Branta canadensis,277,20,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,12-25-2015,02:30 PM,eBird - Stationary Count,30,1,,,1
S26779242,Canada Goose,Branta canadensis,277,100,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,01-08-2016,02:45 PM,eBird - Traveling Count,30,1,1,,2,,overhead flock that landed
S26796738,Canada Goose,Branta canadensis,277,30,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,01-09-2016,11:00 AM,eBird - Traveling Count,60,1,1,,1
S27715278,Canada Goose,Branta canadensis,277,3,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,02-20-2016,11:20 AM,eBird - Stationary Count,20,1,,,2
S32732510,Canada Goose,Branta canadensis,277,20,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,11-26-2016,01:25 PM,eBird - Stationary Count,34,1,,,1
S26796843,Canada Goose,Branta canadensis,277,4,CA-ON,Lambton,Sarnia--Wawanosh Wetlands,42.9970949,-82.3251861,01-09-2016,01:30 PM,eBird - Traveling Count,20,1,.5,,1
S29972160,Canada Goose,Branta canadensis,277,30,CA-ON,Lambton,Sarnia--Wawanosh Wetlands,42.9970949,-82.3251861,05-29-2016,09:00 AM,eBird - Traveling Count,210,1,3,,1,,,"Walked perimeter of north pond first, then walked perimeter of south pond. Quite windy today and warm with variable clouds"
S30190298,Canada Goose,Branta canadensis,277,12,CA-ON,Lambton,Sarnia--Wawanosh Wetlands,42.9970949,-82.3251861,06-12-2016,08:20 AM,eBird - Traveling Count,65,1,2,,2,,,<br />Submitted from eBird Android 1.2.2
S28589337,Canada Goose,Branta canadensis,277,4,CA-ON,Niagara,Niagara--Adam Beck (ON),43.1433,-79.0447,11-21-2015,11:30 AM,eBird - Traveling Count,50,1,.8,,12,,,<br />Submitted from eBird Android 1.0-beta4
S28589357,Canada Goose,Branta canadensis,277,5,CA-ON,Niagara,Niagara--Adam Beck (ON),43.1433,-79.0447,11-21-2015,03:40 PM,eBird - Stationary Count,20,1,,,12,,,<br />Submitted from eBird Android 1.0-beta4
S28589346,Canada Goose,Branta canadensis,277,150,CA-ON,Niagara,Niagara--Upper Falls (ON),43.072619,-79.074761,11-21-2015,01:00 PM,eBird - Traveling Count,100,1,1,,12,,,<br />Submitted from eBird Android 1.0-beta4
S28589740,Canada Goose,Branta canadensis,277,20,CA-ON,Niagara,Niagara-on-the-Lake--Queens Royal Park,43.2581277,-79.0700626,11-21-2015,04:15 PM,eBird - Stationary Count,45,1,,,12,,,"<br />Submitted from eBird for iOS, version 1.1.3 Build 30"
S32259086,Canada Goose,Branta canadensis,277,20,CA-ON,Norfolk,Long Point--Big Creek NWA,42.5933333,-80.4547222,10-23-2016,03:00 PM,eBird - Stationary Count,30,1,,,5
S32171108,Canada Goose,Branta canadensis,277,100,CA-ON,Norfolk,Long Point--Lee Brown WMA,42.5904364,-80.5008602,10-23-2016,02:40 PM,eBird - Stationary Count,6,1,,,5,,,<br>Submitted from eBird Android 1.3
S28896629,Canada Goose,Branta canadensis,277,20,CA-ON,Wellington,Downtown Guelph,43.546086,-80.2452264,04-12-2016,09:07 AM,eBird - Traveling Count,6,1,.5,,1,,,<br />Submitted from eBird Android 1.0.4
S29399023,Canada Goose,Branta canadensis,277,20,CA-ON,Wellington,Guelph--Galaxy Cinema swamp,43.5445355,-80.3118181,05-04-2016,09:20 AM,eBird - Traveling Count,130,1,2,,1,,"At least two breeding pairs with gosling.  One with 3 gosling,  one with 5",<br />Submitted from eBird Android 1.0.4
S29426970,Canada Goose,Branta canadensis,277,30,CA-ON,Wellington,Guelph--Galaxy Cinema swamp,43.5445355,-80.3118181,05-05-2016,02:20 PM,eBird - Traveling Count,150,1,1,,1,,many goslings
S29441481,Canada Goose,Branta canadensis,277,24,CA-ON,Wellington,Guelph--Galaxy Cinema swamp,43.5445355,-80.3118181,05-06-2016,12:10 PM,eBird - Traveling Count,135,1,1,,1,,,<br />Submitted from eBird Android 1.0.4
S29778851,Canada Goose,Branta canadensis,277,20,CA-ON,Wellington,Guelph--Galaxy Cinema swamp,43.5445355,-80.3118181,05-19-2016,12:40 PM,eBird - Traveling Count,60,1,1,,2
S29836092,Canada Goose,Branta canadensis,277,30,CA-ON,Wellington,Guelph--Galaxy Cinema swamp,43.5445355,-80.3118181,05-22-2016,10:45 AM,eBird - Traveling Count,100,1,2,,1,,,<br />Submitted from eBird Android 1.2.1
S28000150,Canada Goose,Branta canadensis,277,5,CA-ON,Wellington,Guelph--Humane Society/Speed River Area,43.5233014,-80.2630234,03-06-2016,09:57 AM,eBird - Traveling Count,134,1,2,,1,,,<br />Submitted from eBird Android 1.0.2
S28127471,Canada Goose,Branta canadensis,277,110,CA-ON,Wellington,Guelph--Humane Society/Speed River Area,43.5233014,-80.2630234,03-12-2016,04:30 PM,eBird - Traveling Count,105,1,4.2,,2,,Large flyover of roughly 100,<br />Submitted from eBird Android 1.0.2
S28694328,Canada Goose,Branta canadensis,277,15,CA-ON,Wellington,Guelph--Riverside Park,43.56562,-80.27033,04-02-2016,11:15 AM,eBird - Traveling Count,19,1,.5,,1,,,<br />Submitted from eBird Android 1.0.4
S29303436,Canada Goose,Branta canadensis,277,20,CA-ON,Wellington,Guelph--Riverside Park,43.56562,-80.27033,04-30-2016,11:40 AM,eBird - Traveling Count,30,1,1,,2
S29121833,Canada Goose,Branta canadensis,277,2,CA-ON,Wellington,Guelph--Speed River Trail (Speedvale to Eramosa),43.5528093,-80.2557278,04-22-2016,10:00 AM,eBird - Traveling Count,10,1,.25,,2
S26737483,Canada Goose,Branta canadensis,277,200,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,01-06-2016,10:15 AM,eBird - Traveling Count,50,1,.5,,1
S27733333,Canada Goose,Branta canadensis,277,60,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,02-21-2016,01:35 PM,eBird - Stationary Count,54,1,,,1,,,<br />Submitted from eBird Android 1.0.2
S28123202,Canada Goose,Branta canadensis,277,20,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,03-12-2016,03:36 PM,eBird - Stationary Count,5,1,,,1,,,<br />Submitted from eBird Android 1.0.2
S28143062,Canada Goose,Branta canadensis,277,50,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5458108,-80.2372742,03-13-2016,01:52 PM,eBird - Traveling Count,52,1,2,,2,,,Walked along eramosa trail<br />Submitted from eBird Android 1.0.2
S28424503,Canada Goose,Branta canadensis,277,10,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,03-19-2016,12:15 PM,eBird - Stationary Count,9,1,,,2,,,<br />Submitted from eBird Android 1.0.3
S29649202,Canada Goose,Branta canadensis,277,6,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,05-14-2016,03:25 PM,eBird - Stationary Count,30,1,,,1
S29707735,Canada Goose,Branta canadensis,277,8,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,05-16-2016,11:40 AM,eBird - Stationary Count,5,1,,,1,,,Passing by walking home from work
S30974856,Canada Goose,Branta canadensis,277,10,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,08-04-2016,08:10 PM,eBird - Traveling Count,29,1,.5,,1,,,<br />Submitted from eBird Android 1.2.3
S31746760,Canada Goose,Branta canadensis,277,3,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,09-25-2016,09:30 AM,eBird - Stationary Count,46,1,,,1,,,<br>Submitted from eBird Android 1.3
S25717368,Canada Goose,Branta canadensis,277,90,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,10-01-2015,07:30 AM,eBird - Traveling Count,150,1,2,,15
S25698879,Canada Goose,Branta canadensis,277,5,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,11-04-2015,07:30 AM,eBird - Traveling Count,120,1,3,,7
S28058968,Canada Goose,Branta canadensis,277,8,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,03-08-2016,06:28 PM,eBird - Traveling Count,40,1,1.609,,1,,,<br />Submitted from eBird Android 1.0.2
S28967135,Canada Goose,Branta canadensis,277,3,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,04-15-2016,04:07 PM,eBird - Traveling Count,100,1,2,,2,,,<br />Submitted from eBird Android 1.0.4
S29260301,Canada Goose,Branta canadensis,277,2,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,04-28-2016,10:22 AM,eBird - Traveling Count,88,1,1,,2,,,<br />Submitted from eBird Android 1.0.4
S29362610,Canada Goose,Branta canadensis,277,7,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,05-02-2016,02:30 PM,eBird - Traveling Count,135,1,2.5,,1,,2 adult and 5 goslings
S29819198,Canada Goose,Branta canadensis,277,10,CA-ON,Wellington,Guelph--University of Guelph (Arboretum),43.5392072,-80.215765,05-21-2016,02:00 PM,eBird - Traveling Count,90,1,2,,1,,,could not identify many calling birds by ear
S31053424,Canada Goose,Branta canadensis,277,4,CA-ON,Wellington,Guelph--Water Street Park,43.5302803,-80.2569597,08-10-2016,08:05 PM,eBird - Traveling Count,42,1,1,,1
S27344655,Canada Goose,Branta canadensis,277,250,CA-ON,Wellington,Hillsburgh--Pond and nearby section of Elora Cataract Trail,43.785093,-80.144334,02-06-2016,02:45 PM,eBird - Traveling Count,20,1,1,,19
S29038389,Canada Goose,Branta canadensis,277,10,CA-ON,Wellington,RRT Edinburgh to Gordon,43.5337038,-80.2517353,04-18-2016,12:50 PM,eBird - Traveling Count,23,1,.5,,2,,,<br />Submitted from eBird Android 1.0.4
S26589427,Canada Goose,Branta canadensis,277,20,CA-ON,Wellington,Speed River at River Run Centre,43.5482,-80.2464,01-01-2016,02:15 PM,eBird - Stationary Count,20,1,,,2
S30397071,Canada Goose,Branta canadensis,277,12,CA-ON,Wellington,Speed River at River Run Centre,43.5482,-80.2464,06-26-2016,09:20 AM,eBird - Stationary Count,3,1,,,2,,,<br />Submitted from eBird Android 1.2.3
S26568278,Mute Swan,Cygnus olor,296,2,CA-ON,Halton,Burlington Ship Canal/Lift bridge (Halton side),43.2997908,-79.7959757,11-21-2015,09:00 AM,eBird - Traveling Count,30,0,.5,,10
S25953144,Mute Swan,Cygnus olor,296,6,CA-ON,Halton,Hamilton--Canada Centre for Inland Waters & North Shore Islands,43.3033825,-79.8031425,11-21-2015,08:00 AM,eBird - Stationary Count,15,1,,,13
S27715513,Mute Swan,Cygnus olor,296,2,CA-ON,Lambton,Cathcart Park,42.7510145,-82.4660397,02-20-2016,01:05 PM,eBird - Stationary Count,10,1,,,2
S26567380,Mute Swan,Cygnus olor,296,2,CA-ON,Lambton,Paradise Valley Family Campground,43.0938,-82.1275,08-18-2012,,eBird - Casual Observation,0,0
S32259086,Mute Swan,Cygnus olor,296,25,CA-ON,Norfolk,Long Point--Big Creek NWA,42.5933333,-80.4547222,10-23-2016,03:00 PM,eBird - Stationary Count,30,1,,,5
S32259086,Trumpeter Swan,Cygnus buccinator,299,1,CA-ON,Norfolk,Long Point--Big Creek NWA,42.5933333,-80.4547222,10-23-2016,03:00 PM,eBird - Stationary Count,30,1,,,5,,had a wing tag: R63
S25953144,Tundra Swan,Cygnus columbianus,302,30,CA-ON,Halton,Hamilton--Canada Centre for Inland Waters & North Shore Islands,43.3033825,-79.8031425,11-21-2015,08:00 AM,eBird - Stationary Count,15,1,,,13
S27715672,Tundra Swan,Cygnus columbianus,302,14,CA-ON,Lambton,Lambton - Holt Line.,42.6913944,-82.438767,02-20-2016,01:45 PM,eBird - Stationary Count,10,1,,,2
S31366009,Wood Duck,Aix sponsa,357,50,CA-ON,Lambton,Forest Sewage Lagoons,43.0892939,-82.016201,09-01-2016,06:30 PM,eBird - Stationary Count,75,1,,,3
S31393598,Wood Duck,Aix sponsa,357,30,CA-ON,Lambton,Forest Sewage Lagoons,43.0892939,-82.016201,09-03-2016,09:35 AM,eBird - Stationary Count,170,1,,,2,,,Observed all three ponds. Many species were difficult to ID due to severe backlighting in scopes.
S29923867,Wood Duck,Aix sponsa,357,1,CA-ON,Lambton,Paradise Valley Family Campground,43.0938,-82.1275,05-26-2016,03:00 PM,eBird - Traveling Count,183,1,3,,2,,,<br />Submitted from eBird Android 1.2.1
S25698977,Wood Duck,Aix sponsa,357,2,CA-ON,Lambton,Sarnia--Canatara Park,43.00154,-82.4008727,08-30-2015,01:00 PM,eBird - Traveling Count,60,1,1,,2
S31374793,Wood Duck,Aix sponsa,357,10,CA-ON,Lambton,Sarnia--Canatara Park,43.00154,-82.4008727,09-02-2016,10:20 AM,eBird - Traveling Count,70,1,2,,1,,,Walked perimeter of Lake Chipican and surrounding areas.
S29972160,Wood Duck,Aix sponsa,357,1,CA-ON,Lambton,Sarnia--Wawanosh Wetlands,42.9970949,-82.3251861,05-29-2016,09:00 AM,eBird - Traveling Count,210,1,3,,1,,,"Walked perimeter of north pond first, then walked perimeter of south pond. Quite windy today and warm with variable clouds"
S29836092,Wood Duck,Aix sponsa,357,1,CA-ON,Wellington,Guelph--Galaxy Cinema swamp,43.5445355,-80.3118181,05-22-2016,10:45 AM,eBird - Traveling Count,100,1,2,,1,,,<br />Submitted from eBird Android 1.2.1
S27715513,Gadwall,Anas strepera,377,1,CA-ON,Lambton,Cathcart Park,42.7510145,-82.4660397,02-20-2016,01:05 PM,eBird - Stationary Count,10,1,,,2
S28589346,Gadwall,Anas strepera,377,20,CA-ON,Niagara,Niagara--Upper Falls (ON),43.072619,-79.074761,11-21-2015,01:00 PM,eBird - Traveling Count,100,1,1,,12,,,<br />Submitted from eBird Android 1.0-beta4
S26568200,Gadwall,Anas strepera,377,4,CA-ON,Niagara,Niagara--Upper Falls (ON),43.072619,-79.074761,11-21-2015,03:00 PM,eBird - Traveling Count,60,0,3,,10
S32259086,American Wigeon,Anas americana,386,3,CA-ON,Norfolk,Long Point--Big Creek NWA,42.5933333,-80.4547222,10-23-2016,03:00 PM,eBird - Stationary Count,30,1,,,5
S27715271,American Black Duck,Anas rubripes,390,2,CA-ON,Lambton,Sarnia - Blackwell Trails Park,43.0022619,-82.3562837,02-20-2016,10:00 AM,eBird - Traveling Count,20,1,1,,2,,,Starting at the main parking lot on Blackwell Rd near Michigan Ave.
S26412901,American Black Duck,Anas rubripes,390,4,CA-ON,Lambton,Sarnia--Canatara Park (Lake Chipican),43.002287,-82.3980296,12-22-2015,02:00 PM,eBird - Traveling Count,120,1,2,,1
S26796738,American Black Duck,Anas rubripes,390,1,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,01-09-2016,11:00 AM,eBird - Traveling Count,60,1,1,,1
S27715278,American Black Duck,Anas rubripes,390,4,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,02-20-2016,11:20 AM,eBird - Stationary Count,20,1,,,2
S26796810,American Black Duck,Anas rubripes,390,6,CA-ON,Lambton,Sarnia--Point Edward Yacht Club,43.0018853,-82.4122238,01-09-2016,12:45 PM,eBird - Stationary Count,5,1,,,1
S28589352,American Black Duck,Anas rubripes,390,1,CA-ON,Niagara,Niagara--Below the Falls (ON),43.0804787,-79.0782702,11-21-2015,02:30 PM,eBird - Stationary Count,20,1,,,12,,,<br /><br />Submitted from eBird Android 1.0-beta4
S28589346,American Black Duck,Anas rubripes,390,5,CA-ON,Niagara,Niagara--Upper Falls (ON),43.072619,-79.074761,11-21-2015,01:00 PM,eBird - Traveling Count,100,1,1,,12,,,<br />Submitted from eBird Android 1.0-beta4
S28424503,American Black Duck,Anas rubripes,390,1,CA-ON,Wellington,Guelph--Speed and Eramosa River confluence,43.5395566,-80.2413927,03-19-2016,12:15 PM,eBird - Stationary Count,9,1,,,2,,,<br />Submitted from eBird Android 1.0.3
S25953144,Mallard,Anas platyrhynchos,396,15,CA-ON,Halton,Hamilton--Canada Centre for Inland Waters & North Shore Islands,43.3033825,-79.8031425,11-21-2015,08:00 AM,eBird - Stationary Count,15,1,,,13
S28589728,Mallard,Anas platyrhynchos,396,2,CA-ON,Hamilton,Burlington Ship Canal/Lift bridge (Hamilton side),43.2982916,-79.7947097,11-21-2015,07:45 AM,eBird - Stationary Count,50,1,,,12,,,<br />Submitted from eBird Android 1.0-beta4
S26570195,Mallard,Anas platyrhynchos,396,10,CA-ON,Lambton,Bluewater Bridge (Canada side),42.9983739,-82.4221051,03-13-2015,02:00 PM,eBird - Stationary Count,30,0,,,1
S26451767,Mallard,Anas platyrhynchos,396,5,CA-ON,Lambton,Bluewater Bridge (Canada side),42.9983739,-82.4221051,12-25-2015,01:30 PM,eBird - Stationary Count,60,1,,,1
S27574320,Mallard,Anas platyrhynchos,396,5,CA-ON,Lambton,Bluewater Bridge (Canada side),42.9983739,-82.4221051,02-15-2016,11:45 AM,eBird - Stationary Count,16,1,,,2,,,<br />Submitted from eBird Android 1.0.2
S27668655,Mallard,Anas platyrhynchos,396,4,CA-ON,Lambton,Bluewater Bridge (Canada side),42.9983739,-82.4221051,02-18-2016,11:30 AM,eBird - Stationary Count,25,1,,,1,,,<br />Submitted from eBird Android 1.0.2
S27671192,Mallard,Anas platyrhynchos,396,10,CA-ON,Lambton,Bluewater Bridge (Canada side),42.9983739,-82.4221051,02-18-2016,01:15 PM,eBird - Stationary Count,15,1,,,1,,,<br />Submitted from eBird Android 1.0.2
S27715308,Mallard,Anas platyrhynchos,396,6,CA-ON,Lambton,Corunna--Guthrie Park,42.9026905,-82.4575424,02-20-2016,11:55 AM,eBird - Stationary Count,15,1,,,2
S31366009,Mallard,Anas platyrhynchos,396,25,CA-ON,Lambton,Forest Sewage Lagoons,43.0892939,-82.016201,09-01-2016,06:30 PM,eBird - Stationary Count,75,1,,,3
S31393598,Mallard,Anas platyrhynchos,396,10,CA-ON,Lambton,Forest Sewage Lagoons,43.0892939,-82.016201,09-03-2016,09:35 AM,eBird - Stationary Count,170,1,,,2,,,Observed all three ponds. Many species were difficult to ID due to severe backlighting in scopes.
S26567105,Mallard,Anas platyrhynchos,396,4,CA-ON,Lambton,Highland Glen CA,43.0991971,-82.1150142,05-16-2015,12:00 PM,eBird - Traveling Count,60,1,2,,1,,flying by
S27715393,Mallard,Anas platyrhynchos,396,3,CA-ON,Lambton,Lambton - Mooretown,42.8373791,-82.4669838,02-20-2016,12:30 PM,eBird - Stationary Count,10,1,,,2
S26567263,Mallard,Anas platyrhynchos,396,2,CA-ON,Lambton,Paradise Valley Family Campground,43.0938,-82.1275,05-16-2015,02:00 PM,eBird - Traveling Count,180,1,3,,1,,entered pond for a bit
S29923867,Mallard,Anas platyrhynchos,396,2,CA-ON,Lambton,Paradise Valley Family Campground,43.0938,-82.1275,05-26-2016,03:00 PM,eBird - Traveling Count,183,1,3,,2,,,<br />Submitted from eBird Android 1.2.1
S27715271,Mallard,Anas platyrhynchos,396,65,CA-ON,Lambton,Sarnia - Blackwell Trails Park,43.0022619,-82.3562837,02-20-2016,10:00 AM,eBird - Traveling Count,20,1,1,,2,,,Starting at the main parking lot on Blackwell Rd near Michigan Ave.
S27630246,Mallard,Anas platyrhynchos,396,60,CA-ON,Lambton,Sarnia Bay,42.9795809,-82.4088764,02-16-2016,02:25 PM,eBird - Stationary Count,15,1,,,2,,,<br />Submitted from eBird Android 1.0.2
S32728080,Mallard,Anas platyrhynchos,396,20,CA-ON,Lambton,Sarnia Bay,42.9795809,-82.4088764,11-26-2016,11:45 AM,eBird - Stationary Count,23,1,,,1
S25698977,Mallard,Anas platyrhynchos,396,20,CA-ON,Lambton,Sarnia--Canatara Park,43.00154,-82.4008727,08-30-2015,01:00 PM,eBird - Traveling Count,60,1,1,,2
S31374793,Mallard,Anas platyrhynchos,396,2,CA-ON,Lambton,Sarnia--Canatara Park,43.00154,-82.4008727,09-02-2016,10:20 AM,eBird - Traveling Count,70,1,2,,1,,,Walked perimeter of Lake Chipican and surrounding areas.
S26412901,Mallard,Anas platyrhynchos,396,50,CA-ON,Lambton,Sarnia--Canatara Park (Lake Chipican),43.002287,-82.3980296,12-22-2015,02:00 PM,eBird - Traveling Count,120,1,2,,1
S26434707,Mallard,Anas platyrhynchos,396,20,CA-ON,Lambton,Sarnia--Canatara Park (Lake Chipican),43.002287,-82.3980296,12-24-2015,12:30 PM,eBird - Stationary Count,20,1,,,1
S32732529,Mallard,Anas platyrhynchos,396,10,CA-ON,Lambton,Sarnia--Government Docks,42.9822102,-82.4076373,11-26-2016,01:55 PM,eBird - Stationary Count,5,1,,,1
S26453303,Mallard,Anas platyrhynchos,396,30,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,12-25-2015,02:30 PM,eBird - Stationary Count,30,1,,,1
S26779242,Mallard,Anas platyrhynchos,396,50,CA-ON,Lambton,Sarnia--Marina,42.9802884,-82.4120522,01-08-2016,02:45 PM,eBird - Traveling Count,30,1,1,,2
